X,Y,Type,Account Na,Visiting S,Visiting Z,Visiting C,ZipCity,Visiting_1,Email,Website,Phone,Total Amou,Pipeline,Total Am_1,Delivered,Account Ow,Loyalty,Topaccount,result_num,status,formatted_,place_id,location_t,latlong,layer,path,icon_url
13.4466477,52.554561,Tiler,B&O GebÃ¤udetechnik GmbH & Co. KG,BÃ¶rnestr. 37-41,"13086",Berlin,13086 Berlin,Germany,berlin@bo-gebaeudetechnik.de,http://www.bo-gebaeudetechnik.de,+49 (0)30/755422-0,EUR,"0",EUR,"0",Gunnar Neitz,B,"0","0",OK,"13086 Berlin, Germany",ChIJ9RRDlHVSqEcRLYXz85iJuJk,APPROXIMATE,"52.554561,13.4466477",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
10.0204028,53.6028701,Corporate Account,EDEKA ZENTRALE AG & Co. KG,New-York-Ring 6,"22297",Hamburg,22297 Hamburg,Germany,info@edeka.de,http://www.edeka-verbund.de/,+49 40 63 77 0,EUR,"0",EUR,"0",Gunnar Neitz,B,"1","0",OK,"New-York-Ring 6, 22297 Hamburg, Germany",ChIJM9JqMR6JsUcRI76B7aKKCMs,ROOFTOP,"53.6028701,10.0204028",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
9.9426073,53.5488885,Architect,BDS Bechtloff.Steffen.Architekten BDA,GroÃŸe ElbstraÃŸe 145c,"22767",HAMBURG,22767 HAMBURG,Germany,office@bechtloff-steffen.de,www.bechtloff-steffen.de,+49 40 4142432-0,EUR,"0",EUR,"16940",Maik Spohler,B,"0","0",OK,"22767 Hamburg, Germany",ChIJH_n5ynyPsUcRgPX5xPU9Jhw,APPROXIMATE,"53.5488885,9.942607299999999",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
7.1636949,51.9097477,Tiler,Theo Stein GmbH & Co.KG,LÃ¼bbesmeyerweg 5,"48653",Coesfeld,48653 Coesfeld,Germany,info@stein-fliesen.com,https://stein-fliesen.com/,+49 2541 2121,EUR,"0",EUR,"3881",Thorsten JÃ¤hn,A,"0","0",OK,"48653 Coesfeld, Germany",ChIJkbZ_YZFQuEcREOvlmoTyJxw,APPROXIMATE,"51.9097477,7.163694899999999",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
6.8025997,51.2503102,Architect,K6 Architekten,Heinrichstrasse 155,"40239",DÃ¼sseldorf,40239 DÃ¼sseldorf,Germany,,www.k6architekten.de,"49211966677",EUR,"89242",EUR,"0",Andreas Kuhnert,B,"0","0",OK,"Heinrichstraße 155, 40239 Düsseldorf, Germany",ChIJg9tzS5nJuEcRpqjX_XJDMdo,ROOFTOP,"51.25031019999999,6.8025997",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
6.9240043,50.9508935,Architect,ArchitekturbÃ¼ro Silberkuhl GmbH,KeplerstraÃŸe 37,"50823",KÃ¶ln,50823 KÃ¶ln,Germany,,,0179 3250603,EUR,"0",EUR,"0",Peter Drese,B,"0","0",OK,"50823 Cologne, Germany",ChIJ26CSixQlv0cR4KUmq_9gJxw,APPROXIMATE,"50.9508935,6.9240043",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
6.80649,51.22683,Tiler,M&M Fliesen und Naturstein,Birkenstr. 99,"40233",DÃ¼sseldorf,40233 DÃ¼sseldorf,Germany,,,49 0211 1711621,EUR,"0",EUR,"0",Andreas Kuhnert,B,"0","0",OK,"Birkenstraße 99, 40233 Düsseldorf, Germany",ChIJo6dzc9PLuEcRVmFAcfTkrqg,ROOFTOP,"51.22683,6.806489999999999",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
8.6857434,50.1025038,Specialized Tile Distributor,Gerlach Consult GmbH,Laubestrasse 31,"60594",Frankfurt am Main,60594 Frankfurt am Main,Germany,,www.gerlach-consult.eu,069-96248600,EUR,"0",EUR,"0",Anja Kreibisch,B,"0","0",OK,"Laubestraße 31, 60594 Frankfurt am Main, Germany",ChIJJ8-RkB4MvUcR7Kqe7HfWk9s,ROOFTOP,"50.1025038,8.6857434",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
12.358563,51.3601668,Tiler,Christian Meuschke Fliesen-Profie. e.K.,HerloÃŸsohnstraÃŸe 24,"4155",Leipzig,04155 Leipzig,Germany,info@meuschke.de,www.meuschke.de,0049.341.44 68 70,EUR,"0",EUR,"0",Kerstin MeiÃŸner,B,"0","0",OK,"04155 Leipzig, Germany",ChIJ-SQrPeb3pkcRcIozlc6xIRw,APPROXIMATE,"51.36016679999999,12.358563",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
9.3016504,48.8512199,Tiler,Fliesen HÃ¤fner,Gottlieb-Daimler-Strasse 25,"71334",Waiblingen,71334 Waiblingen,Germany,info@fliesen-haefner.de,www.fliesen-haefner.de,+49 7151 9656370,EUR,"0",EUR,"0",Stephan Angerer,B,"0","0",OK,"Gottlieb-Daimler-Straße 25, 71334 Waiblingen, Germany",ChIJ7SG17TbPmUcRe8F62WolIYI,ROOFTOP,"48.8512199,9.3016504",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
8.2025005,53.1765077,Tiler,Fliesenlegermeister Stefan Bohlken,Baumschulenweg 11,"26127",Oldenburg,26127 Oldenburg,Germany,bohlken@fliesen-bohlken.de,www.fliesen-bohlken.de,+49 (0) 441303666,EUR,"0",EUR,"0",Maik Spohler,B,"0","0",OK,"Baumschulenweg 11, 26127 Oldenburg, Germany",ChIJLVMp-2jetkcRNoNoHmqemOc,ROOFTOP,"53.17650769999999,8.2025005",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
7.2594867,49.2390311,Architect,Blieskastler Planwerkstatt,Auf dem MÃ¼hlhÃ¼gel 13,"66440",Blieskastel,66440 Blieskastel,Germany,robert.krombach@bpw-hjk.de,www.bpw-hjk.de,+49 6842 53459,EUR,"0",EUR,"0",Anja Kreibisch,B,"0","0",OK,"66440 Blieskastel, Germany",ChIJL9azv_7NlUcRwNzCXtjUIhw,APPROXIMATE,"49.2390311,7.259486700000001",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
6.8061633,51.2634833,Tiler,Franz Morick GmbH,Rather Kreuzweg 47-49,"40472",DÃ¼sseldorf,40472 DÃ¼sseldorf,Germany,,www.morick.com,49 0211 656271,EUR,"0",EUR,"0",Andreas Kuhnert,A,"0","0",OK,"Rather Kreuzweg 47, 40472 Düsseldorf, Germany",ChIJpxsZdabJuEcRQGkGFEwVdNA,ROOFTOP,"51.2634833,6.8061633",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
13.3624562,52.4977075,Architect,wiewiorra hopp schark architekten,BÃ¼lowstraÃŸe 66 Hof B,"10783",Berlin,10783 Berlin,Germany,post@whs-architekten.de,whs-architekten.de/,"3040056740",EUR,"0",EUR,"0",Mike Winter,B,"0","0",OK,"10783 Berlin, Germany",ChIJfz89SkhQqEcRMNs9lUkgIRw,APPROXIMATE,"52.4977075,13.3624562",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
9.0983581,50.4176657,Tiler,"Ruppel, Erhard Fliesenverlegung",Im KrÃ¤nzchen 17a,"63667",Nidda-Ober-Lais,63667 Nidda-Ober-Lais,Germany,,,+49 6043 8771,EUR,"0",EUR,"0",Anja Kreibisch,B,"0","0",OK,"Ober-Lais, 63667 Nidda, Germany",ChIJuWZGSeXdvEcRi81Kp5DHxBc,APPROXIMATE,"50.4176657,9.0983581",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
10.0056525,53.4643986,Contractor,HC HAGEMANN GmbH & Co. KG channel hamburg,BlohmstraÃŸe 18,"21079",HAMBURG,21079 HAMBURG,Germany,info@hchagemann.de,www.hchagemann.de,+49 40 766 007-0,EUR,"85250",EUR,"0",Maik Spohler,B,"0","0",OK,"21079 Hamburg, Germany",ChIJH7fIxKyRsUcRsKb6xPU9Jhw,APPROXIMATE,"53.4643986,10.0056525",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
8.835532,49.7205754,Tiler,Hans-Peter Hess GmbH FliesenfachgeschÃ¤ft,In der Aue 27,"64385",Reichelsheim,64385 Reichelsheim,Germany,info@bauhess.de,www.bauhess.de,+49 6164 5 47 47,EUR,"0",EUR,"0",Anja Kreibisch,B,"0","0",OK,"In der Aue 27, 64385 Reichelsheim (Odenwald), Germany",ChIJeZiX2V9gvUcRc5zfhp9rQYE,ROOFTOP,"49.72057539999999,8.835531999999999",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
9.9445751,53.5602716,Architect,planAG,Haubachstr. 78,"22765",Hamburg,22765 Hamburg,Germany,,www.planAG.de,040 - 38 91 99-0,EUR,"0",EUR,"0",Maik Spohler,A,"0","0",OK,"Haubachstraße 78, 22765 Hamburg, Germany",ChIJ9VxsN2CPsUcRpJFt-PDkcr8,ROOFTOP,"53.5602716,9.9445751",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
13.4284908,52.5477558,Architect,Ackermann + Renner Architekten GmbH,SchÃ¶nhauser Allee 167b,"10435",Berlin,10435 Berlin,Germany,architekten@ackermann-renner.de,http://www.ackermann-renner.de/,+49 (0)30 545 982 26,EUR,"0",EUR,"0",Mike Winter,B,"0","0",OK,"Prenzlauer Allee 167, 10409 Berlin, Germany",EitQcmVuemxhdWVyIEFsbGVlIDE2NywgMTA0MDkgQmVybGluLCBHZXJtYW55IhsSGQoUChIJF5KH3PtNqEcRGqHBobODmckQpwE,RANGE_INTERPOLATED,"52.5477558,13.4284908",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
12.9525423,51.5486301,Tiler,Neue Torgauer Maler GmbH,GÃ¼terbahnhofstraÃŸe 5a,"4860",Torgau,04860 Torgau,Germany,scheufler@malertorgau.de,www.malertorgau.de/,0049 (0)3421-77 44 60,EUR,"0",EUR,"0",Kerstin MeiÃŸner,B,"0","0",OK,"04860 Dreiheide, Germany",ChIJbbj9WAK6p0cRIH40lc6xIRw,APPROXIMATE,"51.5486301,12.9525423",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
8.5350214,49.9155479,Tiler,Fliesen Mertens GmbH,Im PfÃ¼tzgarten 5,"64572",BÃ¼ttelborn,64572 BÃ¼ttelborn,Germany,fliesen-mertens@t-online.de,www.fliesen-mertens.de,+49 6152 55854,EUR,"0",EUR,"0",Anja Kreibisch,B,"0","0",OK,"64572 Büttelborn, Germany",ChIJIWguIE12vUcRcJtKaVNDIhw,APPROXIMATE,"49.9155479,8.5350214",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
13.404954,52.5200066,Architect,Linie - Creutzfeld Architektur PartGmbh,LÃ¼neburger StraÃŸe 6,"10558",Berlin,10558 Berlin,Germany,info@linie-creutzfeldt.de,www.linie-creutzfeldt.de,030 60407656,EUR,"2779",EUR,"0",Mike Winter,B,"0","0",OK,"Berlin, Germany",ChIJAVkDPzdOqEcRcDteW0YgIQQ,APPROXIMATE,"52.52000659999999,13.404954",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
9.1463665,47.6813522,Tiler,Kossmehl OHG Fliesen,Closed account,"78467",Konstanz,78467 Konstanz,Germany,,,,EUR,"0",EUR,"3308",Stephan Angerer,B,"0","0",OK,"Byk-Gulden-Straße 2, 78467 Konstanz, Germany",ChIJBdBG5lD3mkcRxRNbV2JnAM0,ROOFTOP,"47.68135220000001,9.1463665",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
13.3305819,52.5216336,Architect,Behles & Jochimsen,Wikingerufer 7,"10555",Berlin,10555 Berlin,Germany,eingang@behlesjochimsen.de,http://behlesjochimsen.de/,0049.30.746 966 90,EUR,"0",EUR,"0",Mike Winter,B,"0","0",OK,"Wikingerufer 7, 10555 Berlin, Germany",ChIJ_VaD1RFRqEcRHjIyuheITD8,ROOFTOP,"52.52163359999999,13.3305819",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
13.4126362,52.4969019,Architect,Birgit Wessendorf Dipl.Ing.Architekten,Erkelenzdamm 59,"10999",Berlin,10999 Berlin,Germany,bw@wessendorf-berlin.de,www.wessendorf-berlin.de,+49 30 3439 9110,EUR,"0",EUR,"0",Mike Winter,B,"0","0",OK,"Careerloft, Erkelenzdamm 59, 10999 Berlin, Germany",ChIJ1ZIybc1PqEcRvMt8lT2gG5A,ROOFTOP,"52.4969019,13.4126362",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
8.3437241,51.6588864,Tiler,Fliesenmarkt Herberhold GmbH,Erwitter StraÃŸe 107,"59557",Lippstadt,59557 Lippstadt,Germany,info@fliesenmarktherberhold.de,www.fliesenmarktherberhold.de,+49 2941 179 22,EUR,"0",EUR,"0",Thorsten JÃ¤hn,B,"1","0",OK,"Erwitter Str., 59557 Lippstadt, Germany",ChIJPyQZtTnSu0cR66-8FnOB5kc,GEOMETRIC_CENTER,"51.6588864,8.3437241",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
11.4713224,48.1649409,Tiler,Fliesen Brendel GmbH,Verdistrasse 72,"81247",MÃ¼nchen,81247 MÃ¼nchen,Germany,info@brendel.muenchen.de,www.brendel-muenchen.de,089 89052450,EUR,"0",EUR,"0",Christian Baldauf,A,"1","0",OK,"Verdistraße 72, 81247 München, Germany",ChIJ8yPt1ux3nkcRlpILwY7YO4M,ROOFTOP,"48.1649409,11.4713224",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
11.04468,49.33204,Tiler,Alexander Paul Naturstein & Keramik,LindenbachstraÃŸe 3,"91126",Schwabach,91126 Schwabach,Germany,info@paul-alexander.de,www.paul-alexander.de,+49 9122 888560,EUR,"0",EUR,"0",Marcel Kretzschmar,B,"1","0",OK,"Schlachthofstraße 3, 91126 Schwabach, Germany",ChIJjWnDxhhQn0cRZq4KRSSn9_s,ROOFTOP,"49.33204,11.04468",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
8.8047981,49.9779267,Tiler,Heiko Schmitt Fliesenleger,Franz-Schubert-Strasse 2,"63322",RÃ¶dermark,63322 RÃ¶dermark,Germany,schmitt.justin@web.de,info@fliesen-schmitt.net,00496074 919215,EUR,"0",EUR,"0",Anja Kreibisch,B,"0","0",OK,"63322 Rödermark, Germany",ChIJJ3r14_lsvUcR8OBLaVNDIhw,APPROXIMATE,"49.9779267,8.8047981",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
10.080392,50.2007337,Contractor,Anton Schick Gmbh + Co. KG,HÃ¤userschlag 3,"97688",Bad Kissingen,97688 Bad Kissingen,Germany,info@schick-bau.de,www.schick-bau.de,0049 9736/42-0,EUR,"0",EUR,"0",Marcel Kretzschmar,B,"0","0",OK,"97688 Bad Kissingen, Germany",ChIJCWJ8ptniokcRSuVAhXcDynw,APPROXIMATE,"50.2007337,10.080392",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
9.1724144,48.8832212,Architect,Architekten Knecht,Oskar Walker StraÃŸe 27,"71673",Ludwigsburg,71673 Ludwigsburg,Germany,info@knecht-planung.de,,00497141-4078-0,EUR,"0",EUR,"0",Stephan Angerer,B,"0","0",OK,"Römerhügelweg 53, 71636 Ludwigsburg, Germany",ChIJxeWYHazRmUcRQAKpJVnX4h0,ROOFTOP,"48.8832212,9.1724144",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
9.929928,53.5554142,Architect,ABJ. Architekten,HarkortstraÃŸe 79,"22765",Hamburg,22765 Hamburg,Germany,abj@abj-architekten.de,www.abj-architekten.de,+49 40 / 851 777-72,EUR,"0",EUR,"0",Maik Spohler,B,"0","0",OK,"22765 Hamburg, Germany",ChIJ8VuAUIiFsUcRoPX5xPU9Jhw,APPROXIMATE,"53.55541419999999,9.929928",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
9.0907248,48.8218179,Architect,SCD Architekten Ingenieure GmbH,Friolzheimer StraÃŸe 3,"70499",Stuttgart,70499 Stuttgart,Germany,office@scd-gmbh.de,https://www.scd-gmbh.com,"711882143110",EUR,"33266",EUR,"0",Stephan Angerer,B,"0","0",OK,"Friolzheimer Str., 70499 Stuttgart, Germany",ChIJPdchqIvZmUcR-iwVCc63jCw,GEOMETRIC_CENTER,"48.8218179,9.090724800000002",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
7.0902515,50.9173381,Tiler,Edvin & Edox,RÃ¶srather Str. 242,"51107",KÃ¶ln,51107 KÃ¶ln,Germany,info@edvin-edox.de,,0221-82956421,EUR,"0",EUR,"0",Peter Drese,B,"0","0",OK,"51107 Cologne, Germany",ChIJ8XGESnQnv0cRQJMlq_9gJxw,APPROXIMATE,"50.91733809999999,7.0902515",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
9.3207941,48.6041727,Tiler,von Au - Gehrung Fliesen GmbH,Metzinger StraÃŸe 47,"72622",NÃ¼rtingen,72622 NÃ¼rtingen,Germany,info@meinefliese.de,www.meinefliese.de,0049-7022-933 93â€“3,EUR,"0",EUR,"0",Stephan Angerer,A,"1","0",OK,"Metzinger Str., 72622 Nürtingen, Germany",EilNZXR6aW5nZXIgU3RyLiwgNzI2MjIgTsO8cnRpbmdlbiwgR2VybWFueSIuKiwKFAoSCZXhoxBK65lHEXiZDirm3vPpEhQKEgl5_c_42ZSZRxGAqKT1P_0fHA,GEOMETRIC_CENTER,"48.6041727,9.320794099999999",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
8.1113286,53.5221495,Tiler,Schreider Baukeramik GmbH,RÃ¼derstraÃŸe 4,"26382",Wilhelmshaven,26382 Wilhelmshaven,Germany,info@schreider-baukeramik.com,https://www.schreider-baukeramik.com,"49442196465006",EUR,"0",EUR,"0",Maik Spohler,A,"0","0",OK,"26382 Wilhelmshaven, Germany",ChIJT5g_75CTtkcRQMM7qnrPJhw,APPROXIMATE,"53.5221495,8.1113286",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
13.737056,51.062707,Tiler,Handtke Bau,Robert-Blum-StraÃŸe 3,"1097",Dresden,01097 Dresden,Germany,info@handkebau.de,www.handkebau.de,+49 351 27219-0,EUR,"0",EUR,"0",Kerstin MeiÃŸner,B,"0","0",OK,"Robert-Blum-Straße 9, 01097 Dresden, Germany",ChIJe_8WsWzPCUcRXSC-rt19QgU,ROOFTOP,"51.062707,13.737056",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
12.0759336,54.1023972,Tiler,KIJA Bau- & Verwaltungs-GmbH,RahnstÃ¤dter Weg 36,"18069",Rostock,18069 Rostock,Germany,info@kija-bau.de,http://www.kija-bau.de,+49 381 1211 717,EUR,"0",EUR,"0",Maik Spohler,B,"0","0",OK,"18069 Rostock, Germany",ChIJH1lJHrdWrEcRYDbt8OsaJRw,APPROXIMATE,"54.1023972,12.0759336",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
11.4776715,48.1294509,Architect,ArchitekturbÃ¼ro Koch gmbh,senftenauerstr. 144,"80689",MÃ¼nchen,80689 MÃ¼nchen,Germany,info@abkoch.de,http://www.abkoch.de/,+49 89/740131-0,EUR,"0",EUR,"0",Thomas Schauer,B,"0","0",OK,"Senftenauerstraße 144, 80689 München, Germany",ChIJEZY_y2jYnUcRqI_DWgf10sI,ROOFTOP,"48.12945089999999,11.4776715",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
10.1645331,53.6476751,Architect,TOM Architekten PartGmbH,EulenkrugstraÃŸe 7,"22359",Hamburg,22359 Hamburg,Germany,kontakt@tom-architekten.com,http://www.tom-architekten.com,040 - 398 056 27,EUR,"0",EUR,"7140",Maik Spohler,B,"0","0",OK,"22359 Hamburg, Germany",ChIJnSuQ1XggskcRQPz5xPU9Jhw,APPROXIMATE,"53.6476751,10.1645331",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
13.5328952,52.5856,Architect,MARS Architekten,LÃ¼neburger Strasse 6,"10557",Berlin,10557 Berlin,Germany,office@mars-berlin.com,http://www.mars-berlin.com/,"3054735600",EUR,"0",EUR,"8479",Mike Winter,B,"0","0",OK,"Str. 6, 13059 Berlin, Germany",ChIJy4JZL5NMqEcRcoVFpB7vOs8,GEOMETRIC_CENTER,"52.5856,13.5328952",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
12.4046472,51.7980617,Architect,STACKED ROOM Architekten,Zum HeidehÃ¼gel 25,"6785",Oranienbaum - WÃ¶rlitz,06785 Oranienbaum - WÃ¶rlitz,Germany,info@stacked-room.de,http://www.stacked-room.de/,"0049.3490430289",EUR,"0",EUR,"10736",Kerstin MeiÃŸner,B,"0","0",OK,"Oranienbaum, 06785 Oranienbaum-Wörlitz, Germany",ChIJ0cYrzCg8pkcRPBSoUL6HWdI,APPROXIMATE,"51.7980617,12.4046472",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
10.010883,53.7184296,Tiler,Pavimenti GmbH,HummelsbÃ¼tteler Steindamm 78a,"22851",Norderstedt,22851 Norderstedt,Germany,info@pavimenti.eu,www.pavimenti.eu,040-32599290,EUR,"0",EUR,"0",Maik Spohler,B,"0","0",OK,"Steindamm 78, 22844 Norderstedt, Germany",EihTdGVpbmRhbW0gNzgsIDIyODQ0IE5vcmRlcnN0ZWR0LCBHZXJtYW55IhoSGAoUChIJr3UnGS8mskcR0tgzn2suyGYQTg,RANGE_INTERPOLATED,"53.7184296,10.010883",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
8.6677324,50.1060006,Interior Designer,TMC Marketing Frankfurt,MÃ¼nchener Str. 41,"60329",Frankfurt,60329 Frankfurt,Germany,,http://tmc.jetzt,069 â€“ 4 27 27 99 â€“ 0,EUR,"0",EUR,"0",Anja Kreibisch,B,"0","0",OK,"60329 Frankfurt, Germany",ChIJn_4DWFUJvUcRwJVKaVNDIhw,APPROXIMATE,"50.10600059999999,8.6677324",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
7.7872132,50.4563999,Architect,ArchitekturbÃ¼ro Graf,Hauptstrasse 51,"56428",Dernbach,56428 Dernbach,Germany,,http://graf-architektur.de/,02602 80048,EUR,"0",EUR,"12188",Peter Drese,B,"0","0",OK,"Hauptstraße 51, 56428 Dernbach, Germany",ChIJdXb1xkuAvkcRWr3mWWdmUf4,ROOFTOP,"50.4563999,7.7872132",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
9.9789945,53.5539083,Interior Designer,Inger Winter Innenarchitektur,Pilatuspool 11,"20355",Hamburg,20355 Hamburg,Germany,mail@ingerwinter.de,www.ingerwinter.de,,EUR,"0",EUR,"9635",Maik Spohler,B,"0","0",OK,"Pilatuspool 11, 20355 Hamburg, Germany",ChIJ5R8SUxGPsUcRgSwUKG0Hgrg,ROOFTOP,"53.5539083,9.978994499999999",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
7.9897213,50.933273,Architect,Architekt Hans Werner Strunk,Gutenbergstr. 86,"57078",Siegen-Sohlbach,57078 Siegen-Sohlbach,Germany,kontakt@architekt-strunk.de,http://www.architekt-strunk.de,02 71 / 88 99 0,EUR,"0",EUR,"21857",Peter Drese,B,"0","0",OK,"Gutenbergstraße 86, 57078 Siegen, Germany",ChIJG-8TJ-8CvEcRADjiRJPv28M,ROOFTOP,"50.933273,7.989721299999999",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
9.2320032,48.5923251,Tiler,Egon MÃ¼ller GmbH,Weinbergweg 16,"72654",Neckartenzlingen,72654 Neckartenzlingen,Germany,,,"712792870",EUR,"0",EUR,"0",Stephan Angerer,B,"0","0",OK,"Weinbergweg 16, 72654 Neckartenzlingen, Germany",ChIJqSqF2vjrmUcRognP_aoaUGc,ROOFTOP,"48.5923251,9.2320032",Accounts_04,C:/Users/gunna/OneDrive - Royal Mosa/Arbeitsordner/2021/21-Vertriebsleitung/urbaneMaerkte/temp20.shp,
